10349,-0.25,-0.47,1.42,-100.76,125.68,-23.69,-45.11,-2.42,117.46
10359,-0.29,-0.49,1.53,-93.34,94.21,-21.49,-45.67,-2.69,117.59
10369,-0.36,-0.49,1.55,-92.81,59.45,-14.07,-46.54,-3.07,118.27
10379,-0.44,-0.46,1.53,-97.28,32.24,-4.47,-47.66,-3.27,119.06
10389,-0.52,-0.41,1.49,-104.72,19.29,8.92,-48.98,-2.95,119.72
10399,-0.58,-0.38,1.44,-112.58,18.15,20.49,-50.37,-2.29,120.04
10409,-0.57,-0.36,1.37,-123.73,32.46,29.41,-51.98,-1.16,119.75
10419,-0.51,-0.38,1.32,-136.52,52.14,35.32,-53.77,0.14,119.06
10429,-0.45,-0.40,1.39,-150.87,78.35,36.60,-55.79,1.56,117.80
10439,-0.36,-0.41,1.52,-161.37,101.50,36.25,-57.80,2.91,116.37
10449,-0.24,-0.37,1.65,-166.45,117.27,34.11,-59.68,4.05,114.96
10459,-0.14,-0.26,1.71,-162.82,121.68,29.40,-61.18,4.82,113.80
10469,-0.08,-0.13,1.73,-154.72,119.16,24.92,-62.42,5.39,112.87
10479,-0.09,-0.02,1.69,-142.94,113.74,23.23,-63.38,5.96,112.13
10489,-0.11,0.07,1.63,-133.14,112.77,25.65,-64.34,6.76,111.31
10499,-0.10,0.14,1.61,-128.15,119.53,34.02,-65.49,8.00,110.27
10509,-0.06,0.18,1.64,-125.44,126.79,42.60,-66.74,9.33,109.15
10519,0.04,0.20,1.69,-122.52,128.48,50.21,-67.95,10.57,108.21
10529,0.16,0.20,1.76,-117.68,124.02,54.45,-69.01,11.61,107.48
10539,0.28,0.17,1.80,-110.29,111.30,54.63,-69.84,12.31,107.11
10549,0.41,0.13,1.83,-102.07,97.46,53.43,-70.52,12.88,106.89
10559,0.54,0.08,1.86,-94.76,83.96,50.17,-71.16,13.29,106.74
10569,0.68,0.04,1.88,-88.69,70.00,43.20,-71.77,13.44,106.66
10579,0.81,0.01,1.87,-80.35,57.75,34.38,-72.20,13.41,106.59
10589,0.91,-0.01,1.82,-73.64,51.48,24.95,-72.69,13.32,106.30
10599,0.98,-0.01,1.77,-69.11,50.39,16.22,-73.27,13.23,105.80
10609,1.00,0.01,1.73,-66.57,53.42,6.51,-73.95,13.07,105.07
10619,0.98,0.05,1.72,-65.13,59.96,-2.95,-74.70,12.88,104.12
10629,0.96,0.10,1.75,-63.77,71.52,-11.54,-75.52,12.71,102.85
10639,0.94,0.13,1.80,-61.68,81.79,-17.82,-76.29,12.57,101.53
10649,0.92,0.16,1.89,-57.78,88.66,-22.13,-76.92,12.44,100.29
10659,0.91,0.18,1.97,-51.93,90.56,-25.52,-77.38,12.25,99.23
10669,0.84,0.25,1.99,-39.45,83.55,-28.86,-77.36,11.95,98.59
10679,0.73,0.37,1.95,-18.12,80.01,-31.04,-76.79,11.70,97.86
10689,0.60,0.44,1.86,11.68,81.52,-32.86,-75.62,11.52,96.90
10699,0.48,0.43,1.71,44.08,85.45,-36.03,-74.04,11.32,95.79
10709,0.40,0.39,1.54,67.90,85.63,-35.57,-72.54,11.24,94.85
10719,0.34,0.35,1.35,76.99,82.85,-29.07,-71.48,11.42,94.16
10729,0.31,0.31,1.20,72.76,78.24,-18.90,-70.97,11.80,93.66
10739,0.38,0.25,1.14,60.82,84.13,-9.92,-70.98,12.35,92.72
10749,0.40,0.20,1.11,49.36,94.54,-5.53,-71.17,12.88,91.45
10759,0.45,0.16,1.20,32.31,109.55,-13.30,-71.87,12.97,89.67
10769,0.51,0.14,1.33,18.90,116.62,-24.07,-72.52,12.74,88.06
10779,0.50,0.19,1.46,20.37,116.43,-34.55,-72.49,12.34,86.70
10789,0.49,0.27,1.57,32.67,117.46,-44.14,-71.92,11.92,85.27
10799,0.49,0.32,1.62,55.85,117.47,-47.68,-70.65,11.69,83.94
10809,0.52,0.32,1.67,80.38,117.67,-44.28,-69.05,11.79,82.71
10819,0.55,0.27,1.69,102.42,117.22,-36.06,-67.31,12.16,81.62
10829,0.60,0.18,1.70,119.35,115.70,-25.74,-65.59,12.71,80.66
10839,0.64,0.07,1.69,130.35,113.00,-17.59,-63.98,13.23,79.79
10849,0.64,-0.03,1.65,135.73,108.59,-11.99,-62.53,13.69,79.02
10859,0.61,-0.12,1.59,138.44,103.26,-7.70,-61.14,14.11,78.33
10869,0.55,-0.20,1.50,139.05,95.87,-4.33,-59.79,14.47,77.80
10879,0.51,-0.26,1.40,139.01,88.14,-2.57,-58.46,14.75,77.33
10889,0.46,-0.32,1.31,138.55,78.00,-3.67,-57.12,14.82,76.97
10899,0.42,-0.36,1.22,138.12,65.47,-6.15,-55.75,14.70,76.76
10909,0.36,-0.39,1.11,137.45,50.23,-13.34,-54.38,14.23,76.62
10919,0.29,-0.40,1.01,135.95,37.53,-22.34,-53.07,13.63,76.39
10929,0.20,-0.39,0.89,131.81,27.34,-32.36,-51.90,12.99,76.07
10939,0.09,-0.31,0.76,122.72,24.97,-43.82,-51.14,12.47,75.39
10949,0.02,-0.19,0.63,111.64,30.37,-55.92,-50.64,12.05,74.31
10959,0.00,-0.01,0.53,102.07,47.23,-68.53,-50.29,11.88,72.65
10969,0.01,0.16,0.46,99.26,66.92,-79.02,-49.74,11.90,70.72
10979,0.03,0.30,0.42,107.42,89.82,-83.92,-48.71,12.30,68.64
10989,0.07,0.40,0.40,117.93,111.36,-84.74,-47.51,12.95,66.54
10999,0.12,0.45,0.37,124.69,129.90,-80.75,-46.38,13.85,64.57
11009,0.18,0.48,0.37,124.51,143.51,-75.19,-45.53,14.81,62.74
11019,0.27,0.52,0.39,113.52,147.62,-67.85,-45.16,15.64,61.26
11029,0.36,0.56,0.41,98.75,144.73,-61.07,-45.04,16.30,60.05
